tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
1569825895673917440,@FatManTerra we do a little Melvin Capital,en,Reply,0,130,5,10,,2022-09-14 01:10:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1569352966125285376,@zkTuring @GiganticRebirth think twitter shadowbanned for Trump content;  even though it was apolitical and just dealing with +ev bets,en,Reply,0,60,2,3,,2022-09-12 17:51:18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1569346321122820097,"@CC2Ventures LUNA top was obvious, quite again
BTC dominance had been building a narrative",en,Reply,2,116,2,6,,2022-09-12 17:24:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1568984357553016832,"I've long recommended both youtube and tik tok to get a pulse of the, 'real' market",en,Tweet,112,979,55,98,,2022-09-11 17:26:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1568723822433517568,"Want to do well trading over the next decade?  Tap into the heart and soul of the increasingly desperate, degenerate, jobless, lonely, addicted- generation moonshot

Front run the lottery tickets, if you have the savvy to get inside of the lost souls trapped inside the metaverse",en,Tweet,560,2215,288,107,,2022-09-11 00:11:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1552738939890434048,"sentiment across the board suggestive this truly is a ""hated rally"", with many having missed the beat https://t.co/PTf4h4g7CY",en,Tweet,96,3833,227,277,,2022-07-28 21:33:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FYxvtNxXgAIOtbe.jpg
1568721752750198786,"@commodore_64_ I'm still long BTC, short trash

We do a little pair trading",en,Reply,16,466,14,16,,2022-09-11 00:03:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1568306346553901067,@FishnuVishnu @Matt_in_action @mmagca1YPjkBD6g @lightcrypto good math,en,Reply,1,95,2,7,,2022-09-09 20:32:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1568302046968745985,@LUNCDAO It feels like March 2022 all over again https://t.co/uyoC8VrYOn,en,Reply,2,713,22,37,,2022-09-09 20:15:20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FcO6YWIX0AQTg7Y.png
1568285126399770629,"@mmagca1YPjkBD6g @lightcrypto By my hand $LUNA1.0 will die.

[again] https://t.co/YsuDDBzqpf",en,Retweet,43,1758,165,305,,2022-09-09 19:08:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FcOq-CCXgAA1JAq.png
1568285126399770629,"@mmagca1YPjkBD6g @lightcrypto By my hand $LUNA1.0 will die.

[again] https://t.co/YsuDDBzqpf",en,Reply,43,1758,165,305,,2022-09-09 19:08:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FcOq-CCXgAA1JAq.png
1567953212270854146,"@KOTPtrader @CalliopeLLC @lightcrypto Entered at 0.00050

Either I profit short term on the trade, or long term on the hold

The allure of inverse investments;  two ways to win",en,Reply,6,69,7,2,,2022-09-08 21:09:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1567888443606179844,"@CalliopeLLC @lightcrypto as is usually the case with parabolic scam pumps, better to treat this as an inverse investment, rather than a trade

https://t.co/22qz3X2lQP",en,Reply,9,80,3,5,,2022-09-08 16:51:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://twitter.com/GiganticRebirth/status/1487863602891661321,,
1567883503848628225,@lightcrypto https://t.co/XgJ9VtOjqe,qme,Reply,3,521,18,19,,2022-09-08 16:32:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://twitter.com/HillaryClinton/status/1567164272127479812,,
1566858922799112194,"Work hardest and most relentlessly when the conditions are at their easiest

Take vacations and rejuvenate when the tide comes in;  very few animals have unlimited bandwidth, so allocate it wisely

Probably my biggest lesson from the last cycle",en,Tweet,341,2549,339,58,,2022-09-05 20:40:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1564621260868419584,"Important thread, and how you can help, if you care about prediction markets",en,Tweet,49,303,36,15,,2022-08-30 16:29:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1563540982305501186,"Traders will often reach out to me, inquiring as to why crypto is showing relative strength or weakness relative to equities

I will usually tell them to wait before drawing conclusions;  more often than not, we are simply witnessing a laggard effect",en,Tweet,141,2153,174,76,,2022-08-27 16:56:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1562858763333251072,@mattyglesias Amazing how little attention it's received,en,Reply,3,111,2,9,,2022-08-25 19:45:40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1561729909319417857,"A sign of the times
The SEC sits alone on top of the FTX leaderboard

ape szn, but only for regulators

https://t.co/JThfrRqS9l https://t.co/sb3Z6KLdTW",en,Tweet,17,1012,63,74,,2022-08-22 17:00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://ftx.com/leaderboard,photo,https://pbs.twimg.com/media/FaxhBtEXkAALPoL.jpg
1561763980028379137,"@MrGems18 All of those prerequisites are not even necessary

Overtrading is one of the primary reasons some traders may struggle

In time, you learn to trade your highest conviction ideas, at the most opportune moments",en,Reply,56,557,75,15,,2022-08-22 19:15:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1560590151419584512,Perhaps the most unintended and ironic use cases of Tether was to scam Europeans into holding their savings in the US dollar instead of euros just for convenience [for now],en,Tweet,8,1234,70,101,,2022-08-19 13:31:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1560591659485646848,"@hasufl I use the term scam affectionately

Most of my best trades were scams",en,Reply,7,363,7,9,,2022-08-19 13:37:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1560590954427457538,@degenbug Even Brent Milkshake Johnson is not bullish on USD over a decade timeframe,en,Reply,4,111,4,9,,2022-08-19 13:34:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1559945899006124033,"@NorthRockLP 'significant' yield that exceeded the risk that entailed trying to capture it, for non traders who don't have asymmetric information/edge, has never existed in crypto, outside of a few frenzied bursts of peak bull 

i too remain skeptical on the %s being floated around post merge",en,Reply,8,183,7,9,,2022-08-17 18:50:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1558871795322830851,"music NFTs will only find a product market fit when they can reliably serve as Proof of Wealth to early adopter whales 

only after sufficient flex epoch, liquidity can then trickle into speculation born from opportunistic derivatives",en,Tweet,77,1106,72,86,,2022-08-14 19:42:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1557778016947867649,"thoughtful 25 part tweet thread reflecting on trader psychology the past few months
i still believe the best reason to bid after contagion had abated was mean reversion",en,Tweet,224,843,88,42,,2022-08-11 19:16:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1557125853535944706,"@TensaiCapital @0x_dragon @0xPedesis @SalsaTekila Lot of disinformation about this

The Constitution is really clear about what the qualifications to run for president in Article 2; natural born citizen,  35 years old, lived at least 14 years as resident

Eugene V. Debs ran while incarcerated in 1920

Trump's odds have increased",en,Reply,6,269,7,19,,2022-08-10 00:05:08,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1557004026541182980,"@0xPedesis @SalsaTekila This incident, makes him more, not less likely to be the nominee 

Galvanizes the base, and confirmation bias for Trump martyrdom narrative",en,Reply,2,186,6,13,,2022-08-09 16:01:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1556737946384056320,friendly reminder that stablecoins aren't your only option if you want to be in fiat,en,Tweet,74,959,83,67,,2022-08-08 22:23:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1556645763735867392,"Disabuse yourself of the notion anything you are or can be doing on the blockchain is 'private';  simply psychological operations

a blockchain is a digitally distributed public ledger;  that operates as a closed database secured with cryptographic concepts",en,Tweet,28,677,50,41,,2022-08-08 16:17:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1555214235612987393,"Metaculus odds on Taiwan scenarios

Military conflict by 2023 - 7%
China annexes by 2050 - 50%
US responds to invasion with force - 65%
China attacks the US if they intervene - 67%

https://t.co/tl2f8VYDfd

https://t.co/U4wFHx3xs6

https://t.co/xraLhJD2oS

https://t.co/DGNCeqeckg",en,Tweet,55,586,57,60,,2022-08-04 17:29:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"https://www.metaculus.com/questions/8885/conflict-between-prc--roc-taiwan-by-2023/,https://www.metaculus.com/questions/11112/us-response-if-china-invades-taiwan-2035/,https://www.metaculus.com/questions/5320/chinese-annexation-of-most-of-taiwan-by-2050/,https://www.metaculus.com/questions/11127/china-to-retaliate-if-us-intervenes-in-taiwan/",,
1554836124358430724,"@CL207 This is why people have children
Your bloodline is eternal, triumphs and conquers the course of history",en,Reply,17,932,21,37,,2022-08-03 16:26:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1554479502046232577,"Throwback to 1996;  Mad Cow disease threatening to infect all of Britain, Greenspan questioning if stocks were overvalued,  Bill Clinton began having sexual relations with his intern, and Taiwan's 1st presidential election led to the Taiwan Strait Crisis

https://t.co/Lh06TPNbPM",en,Tweet,33,556,36,48,,2022-08-02 16:49:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=hghuZDuHph8,,
1554066858726330368,"'Buy spot ETH, short futures' trade is so overcrowded, it will unleash nuclear selling pressure on the EthPOW fork 

Funds with healthy 9+ fig positions in this, and will take the 'free' arb [if they can even cover the cost of slippage/backwardation] with no desire to hold Eth1",en,Tweet,153,1455,140,75,,2022-08-01 13:29:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1554067657963487232,"@niyomoto I don't touch any drugs of any variety and try to keep my mind and body as clean as possible

But it's a useful and essential stimulant to many people to get through their workday;  although I would recommend they try to find healthier alternatives",en,Tweet,12,306,11,19,,2022-08-01 13:32:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1553511309622362112,"@gametheorizing sports are quite a civilizing force

they satisfy similar psychological needs as warfare for groups

some data suggestive that embrace of sports in certain regions has tracked a decline in conflict, and general decline of war",en,Reply,22,333,7,29,,2022-07-31 00:42:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1553474187683155969,@PopcornKirby @egirl_capital this is how you do it,en,Reply,5,330,3,2,,2022-07-30 22:14:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1553376824012455937,"if you find yourself sidelined, i would recommend trading news rather than fomoing into ppls bags

news trading landscape has gotten competitive, so youll have to establish the infrastructure to react quickly

watch for projects who have been holding back announcements for months",en,Tweet,200,1755,132,83,,2022-07-30 15:47:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1553378815329669121,"@0xthespaniard imperative that if you're trading catalysts, you cut your losers quickly when the market shows you they don't care about meme ""news""

catalysts that cause breakouts should be obvious to any trader with intuitive feel of the market, and should take partial profit on first impulse",en,Reply,82,476,36,10,,2022-07-30 15:55:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1553364030823301122,"the greatest feeling you can get, or the most satisfying feeling you can get is the pump

let's say you train your mind, blood is rushing in to your brain and that's what we call the pump

it feels fantastic",en,Tweet,54,1755,102,119,,2022-07-30 14:56:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1553372897439252486,"@Web3Quant would definitely recommend everyone strive to reach a state where they no longer feel

this is just a arnold schwarzenegger copypasta",en,Reply,5,114,3,4,,2022-07-30 15:32:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1553367068975796225,"@alephega my expectations are quite tempered; not expecting  retests of all time highs or anything crazy

will take quite some alchemy and time to get back to where we were last year in this space after so much capital destruction

but for now, we respect zhe pump

https://t.co/WLIqu5Vxi4",en,Reply,9,166,6,9,,2022-07-30 15:09:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://twitter.com/GiganticRebirth/status/1473009063520870408,,
1553364888680112132,"@DexterVro just a gentle reminder that, a wise man once said, the pump is always out there

just 20 days ago I had to implore people to not abandon the space and that opportunities were still abundant

https://t.co/CYSrMLnZTD",en,Reply,12,168,8,7,,2022-07-30 15:00:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://twitter.com/GCRClassic/status/1546162242483363840,,
1661264264810622978,What even is a bunsen burner anyway?,en,Tweet,0,7,2,2,38752,2023-05-24 08:54:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",,,,
1553078988767207425,"""So far, the Libermans trade around 3c of their futures, which investors have valued at 400 million dollars, or about a 100 million dollars per Liberman. They spent a few months in conversation with the SEC to list themselves on the stock market, which they hope to do by 2023""",en,Tweet,33,452,16,39,,2022-07-29 20:04:20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1553035415229186048,@FatManTerra @Tiger_Bark @zero_0x1 @cobie @lawmaster @sassal0x Do Kwon turning down the 50 million dollar bet was a good signal he was about to exit and gave me more conviction the end was near,en,Reply,10,485,21,23,,2022-07-29 17:11:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1552820678432362496,@d1pp3r__ winners win,en,Reply,5,370,4,20,,2022-07-29 02:57:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1552738939890434048,"sentiment across the board suggestive this truly is a ""hated rally"", with many having missed the beat https://t.co/PTf4h4g7CY",en,Tweet,96,3833,227,277,,2022-07-28 21:33:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FYxvtNxXgAIOtbe.jpg
1552676978414817281,my first ever tweet on @GiganticRebirth;   who was following?,en,Tweet,33,672,18,55,,2022-07-28 17:26:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1552621955349708801,@adanthar La République En Marche!,fr,Reply,0,57,2,4,,2022-07-28 13:48:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1552512341345959936,"classic sell the rumor, buy the news",en,Tweet,22,765,40,50,,2022-07-28 06:32:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1552378101165957120,"@ThinkingBitmex classic sell the rumor, buy the news",en,Reply,3,264,10,15,,2022-07-27 21:39:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1552287129316753415,"A lot of discussion of trading losses, rugs, and wipeouts on the timeline and coinfessions.

But what was your best trade in 2022, and what edge or insight led to you capturing it?  Did you have any big wins?",en,Tweet,100,938,44,316,,2022-07-27 15:37:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1552290787437809664,@2dcapital1 the fact I was able to go on a vacation and spend more time with family the past month without having to stress over every potential opportunity in the market,en,Reply,8,450,9,16,,2022-07-27 15:52:18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1551968535727022086,the market desperately needed more layer 1s that simply offered more scalability and higher throughput,en,Tweet,24,1462,80,92,,2022-07-26 18:31:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1552286920469876738,"@h0bblingg0blin Been adding to my longs since, 'The forced selling armageddon' last month

This retest of 20k was another opportunity to scale in since I expect an inverse ""sell the rumor, buy the news"" on the fed hike today https://t.co/4D0e68hHg2",en,Reply,29,571,47,28,,2022-07-27 15:36:56,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FYrUcZ1XoAA4IjE.png
1550441068608585728,"""web 3"" = investing in token-based economics
""web 4"" = investing in people, groups, and communities",en,Tweet,73,749,75,64,,2022-07-22 13:22:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1549736537801297921,"https://t.co/4QaXMx4He4

well written piece from financial times that better articulates my thesis below when people thought we were going to 0",en,Tweet,187,726,65,34,,2022-07-20 14:42:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.ft.com/content/bce2ef2a-77d8-485e-ba69-92579f8fceb6,,
1549738175622516736,"Generation moonshot:

""Young investors are less likely to approach speculative financial products as investments with underlying value. Rather, they are inclined to treat them like lottery tickets — probably worthless, but still worth the gamble on a life-changing payout.""",en,Reply,148,1176,133,36,,2022-07-20 14:49:08,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1549091812819746816,"just as 'digital gold' became the triumphant narrative and use case for bitcoin in the last cycle

slowly and surely, the 'decentralized casino' thesis is emerging as the consensus narrative for crypto at large [filling the void left by 'web 3']",en,Tweet,84,1044,86,72,,2022-07-18 20:00:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1549092317570732035,@onChainAnal someone has to meme things into reality,en,Reply,0,98,0,0,,2022-07-18 20:02:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1548069796310241286,"@gametheorizing @GiganticRebirth twitter is a double edged sword for DJT
hurts him as much as it helps him",en,Reply,1,89,0,7,,2022-07-16 00:19:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1547695330522648577,"@dimndimn @Trader_Le0n @JayJaboneta @ChainLinkGod about $250,000 in funding payments https://t.co/TbsXWK4meG",en,Reply,0,34,0,3,,2022-07-14 23:31:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FXqEpVDUUAE9mc3.jpg
1547681650019930112,"@AckermanPresent @FatManTerra the biggest threat to Trump within his party, is not DeSantis, but rather Glenn Youngkin",en,Reply,3,33,0,7,,2022-07-14 22:37:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1547676976600690690,"@degengambleh we all learn from Justin Sun
even presidents and prime ministers",en,Reply,0,107,2,3,,2022-07-14 22:18:40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1547447762941161472,"@Trader_Le0n @JayJaboneta @ChainLinkGod mostly just closed short tonight
note to copytraders;  covering a short doesn't mean you should long

pnl also doesn't reflect a month of funding i've paid https://t.co/dBfbCu5ufF",en,Reply,1,44,1,6,,2022-07-14 07:07:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FXmjfRzWYAU5Agv.jpg
1546162242483363840,"lot of discussion on TL if there will ever be opportunities again

still are and still will be

crypto will remain least efficient market with the highest % chance someone can get rich from small $ for quite some time

altho will be much harder than 17'/21

not hopium, just truth",en,Tweet,104,1505,130,78,,2022-07-10 17:59:39,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1546165178160627721,"@MarcTheBulll wary of hope tweets because i recognize the vast majority will lose money, and don't want to fuel people's gambling addicts

but i also know of many talented people [top 10%] who didn't get into crypto in 2018 because they thought it was too late;  this message aimed for winners",en,Reply,7,161,4,3,,2022-07-10 18:11:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1545925133289783296,"Elon Musk never had any intention of buying TWTR

TSLA is essentially a social token, and Musk is always engaged in a confidence game to maintain faith

Much as Kwon could not back down from LUNA confidence tricks, Elon can't dump 8 billion USD in TSLA shares

..without a pretext",en,Tweet,97,3511,294,160,,2022-07-10 02:17:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1545927681560264705,"@balleroffchain Elon Musk really doesn't have any principles, certainly not free speech

Other than to fill their insatiable attachment void with continuous streams of narcissistic supply",en,Reply,10,975,47,52,,2022-07-10 02:27:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1545074219062624256,"Party insiders, pundits, prediction markets, and even Nate Silver are getting hopeful again about how Democrats will perform in the midterms due to some recent favorable polls

Hope springs eternal, but I have absolute certainty that November 8 will be a red wave from East 2 West",en,Tweet,31,862,39,69,,2022-07-07 17:56:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1545239101842112513,"@the_alphatrades dems might be able to retain control of the senate simply due to having a very favorable map, and republicans having some particularly bad candidates in tight races

but the house and overall share of the vote will be a romp for reds",en,Reply,1,28,0,7,,2022-07-08 04:51:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1545114344660340736,"Newsom [18%], Buttigieg [12%], and Clinton [6%] are iron lock, free shorts for combined 36%;  my internal odds for any of the three winning the nomination are around ~0.1% in aggregate 

Maximum conviction",en,Tweet,49,453,20,47,,2022-07-07 20:35:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1544807472589840385,"@punk6529 i would have preferred they call them ""dog dollars""",en,Reply,2,209,1,18,,2022-07-07 00:16:17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1544771426992869376,ahh yes a foolproof plan “seems to avoid the issues found in other moonshots” I am imbued with such confidence https://t.co/G27SpueVkz,en,Retweet,11,202,9,23,,2022-07-06 21:53:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/FXAhbIbWIAIDcoG.jpg
1544774934249046016,"@CoinHubCC meme something hard enough, it gets willed into the simulation",en,Reply,6,395,16,12,,2022-07-06 22:06:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1544008559431766016,"@deaftrader1 @GiganticRebirth I believe the only scenario Trump doesn't run and win would be death or severe incapacitation [ie vegetative coma induced by stroke]

have researched, consulted, and calculated the odds of this [actuarial science, etc] and think odds are around 6%

never will find a free 100% bet",en,Reply,7,221,2,18,,2022-07-04 19:21:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1544000666124820483,"@autistic_cycle @GiganticRebirth @BilalNasirKhanI inadvertently, through how vocal I've been about Trump's rebirth going back to when he was priced at 0.10, not just on twitter, also in private, I might have caused a premium on that low liquidity market

which is why I'm telling people to not trade on there and find fair pricing",en,Reply,1,51,1,4,,2022-07-04 18:50:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1543995976104480770,"@BilalNasirKhanI Trump is essentially trading for the same price for the R-NOM as he is for the general election on FTX

Even though I predict Trump will win the general election, the R-NOM bet is a much better trade and general arbitrage

Wouldn't bother with FTX pricing",en,Retweet,36,411,15,30,,2022-07-04 18:31:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1543998583149658121,"@GiganticRebirth @BilalNasirKhanI digest and process this comment, fellow apes",en,Reply,11,261,3,15,,2022-07-04 18:42:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1543727504309030912,"@crpt0dgn @coinfessions @GCRIntern people faking medical conditions in your dms is actually a parabolic trend

but i also don't judge these people, since many are suicidal and desperate over getting liquidated;  

just don't think its +ev to help them out since they'll gamble it away again

it's a hard knock life",en,Reply,2,281,3,7,,2022-07-04 00:44:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1543725438912053250,"@coinfessions If I can get some hard verification this is true, I'm a donor

But the guy I paid to cover cost of cancer treatment forged his medical records, so my people will need to speak with doctors and really do background on veracity of claim

Original person who submitted DM @GCRIntern",en,Reply,12,1020,13,49,,2022-07-04 00:36:40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1543327607751692289,"@JoeBullow Donald Jonathan Trump would never even consider or entertain the possibility of selecting a running mate who could outshine the master

Nor one who harbored their own ambitions and was not fully subservient

No chance of a Trump / DeSantis ticket",en,Reply,0,132,0,12,,2022-07-02 22:15:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1543325353019670528,"@IlSimSlI For those that want to trade on this
Betting on Trump yes [3x returns] is better value than DeSantis no

I'm wary of encouraging speculation, but Trump at only 37% odds to win the R-NOM is exceptional value [true odds closer to 90, leaving some margin of error for death/health]",en,Reply,13,129,5,8,,2022-07-02 22:06:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1543319718538395648,"@waIIIcon but why?

I want to see which of my followers truly has a mind for forecasting",en,Reply,2,72,1,36,,2022-07-02 21:44:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1542947533277765633,"@Bosstradamus3 helpful for pppl to understand probabilistic thinking

there's a wide range between the outcomes of an exchange with bad history exposing you to unnecessary tail risk

vs, 'it's going to go insolvent'

if i had to bet on it, kucoin survives, but my job is to mitigate risk for ppl",en,Reply,8,549,15,24,,2022-07-01 21:05:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1542580174201421828,@JayJaboneta @ChainLinkGod offering to take celsius public with profits from shorting celsius https://t.co/mq54yLlWfZ,en,Retweet,12,843,29,61,,2022-06-30 20:45:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FWhYe1LXEAEM1iU.png
1542580174201421828,@JayJaboneta @ChainLinkGod offering to take celsius public with profits from shorting celsius https://t.co/mq54yLlWfZ,en,Reply,12,843,29,61,,2022-06-30 20:45:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FWhYe1LXEAEM1iU.png
1542573887933882368,"@JayJaboneta @ChainLinkGod Could maybe consider for right price
 @Mashinsky

Acquisition SZN",en,Reply,0,80,1,7,,2022-06-30 20:20:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1542573180178530305,"@ChainLinkGod Honestly, would have bid 30 million+ if they had run it by me

Good value at that price",en,Reply,1,558,3,28,,2022-06-30 20:18:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1542399322918199302,It's all just the same thing over and over; we can't help ourselves. And we make a lot money if we get it right. And we get left by the side of the side of the road if we get it wrong. And there have always been and there always will be the same percentage of winners and losers.,en,Tweet,69,1461,115,47,,2022-06-30 08:47:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
